"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
361.586059428676,377.586059428676,356.586059428676,390.586059428676,373.586059428676,392.586059428676,357.586059428676,395.586059428676,388.586059428676,408.582324638552,378.582324638552,386.582324638552,383.582324638552,401.582324638552,358.582324638552,333.582324638552,379.582324638552,334.582324638552,378.605398087272,322.605398087272,361.605398087272,315.605398087272,385.605398087272,381.605398087272,401.605398087272,398.605398087272,401.544966870065,393.544966870065,387.544966870065,378.544966870065,355.544966870065,365.544966870065,362.544966870065,336.544966870065,393.544966870065,328.189392976534,364.189392976534,386.189392976534,356.189392976534,322.189392976534,369.189392976534,318.189392976534,391.189392976534,393.189392976534,388.189392976534
361.59805020891,377.59805020891,356.59805020891,390.59805020891,373.59805020891,392.59805020891,357.59805020891,395.59805020891,388.59805020891,408.594716024776,378.594716024776,386.594716024776,383.594716024776,401.594716024776,358.594716024776,333.594716024776,379.594716024776,334.594716024776,378.622065641151,322.622065641151,361.622065641151,315.622065641151,385.622065641151,381.622065641151,401.622065641151,398.622065641151,401.634684864909,393.634684864909,387.634684864909,378.634684864909,355.634684864909,365.634684864909,362.634684864909,336.634684864909,393.634684864909,328.205760611623,364.205760611623,386.205760611623,356.205760611623,322.205760611623,369.205760611623,318.205760611623,391.205760611623,393.205760611623,388.205760611623
362.08405020891,378.08405020891,357.08405020891,391.08405020891,374.08405020891,393.08405020891,358.08405020891,396.08405020891,389.08405020891,409.072716024776,379.072716024776,387.072716024776,384.072716024776,402.072716024776,359.072716024776,334.072716024776,380.072716024776,335.072716024776,378.626536563604,322.626536563604,361.626536563604,315.626536563604,385.626536563604,381.626536563604,401.626536563604,398.626536563604,401.887277164687,393.887277164687,387.887277164687,378.887277164687,355.887277164687,365.887277164687,362.887277164687,336.887277164687,393.887277164687,328.685760611623,364.685760611623,386.685760611623,356.685760611623,322.685760611623,369.685760611623,318.685760611623,391.685760611623,393.685760611623,388.685760611623
362.72305020891,378.72305020891,357.72305020891,391.72305020891,374.72305020891,393.72305020891,358.72305020891,396.72305020891,389.72305020891,409.693716024776,379.693716024776,387.693716024776,384.693716024776,402.693716024776,359.693716024776,334.693716024776,380.693716024776,335.693716024776,378.626536563604,322.626536563604,361.626536563604,315.626536563604,385.626536563604,381.626536563604,401.626536563604,398.626536563604,401.887277164687,393.887277164687,387.887277164687,378.887277164687,355.887277164687,365.887277164687,362.887277164687,336.887277164687,393.887277164687,329.302760611623,365.302760611623,387.302760611623,357.302760611623,323.302760611623,370.302760611623,319.302760611623,392.302760611623,394.302760611623,389.302760611623
363.32305020891,379.32305020891,358.32305020891,392.32305020891,375.32305020891,394.32305020891,359.32305020891,397.32305020891,390.32305020891,410.308716024776,380.308716024776,388.308716024776,385.308716024776,403.308716024776,360.308716024776,335.308716024776,381.308716024776,336.308716024776,378.644832481831,322.644832481831,361.644832481831,315.644832481831,385.644832481831,381.644832481831,401.644832481831,398.644832481831,401.907762747029,393.907762747029,387.907762747029,378.907762747029,355.907762747029,365.907762747029,362.907762747029,336.907762747029,393.907762747029,329.917760611623,365.917760611623,387.917760611623,357.917760611623,323.917760611623,370.917760611623,319.917760611623,392.917760611623,394.917760611623,389.917760611623
363.94105020891,379.94105020891,358.94105020891,392.94105020891,375.94105020891,394.94105020891,359.94105020891,397.94105020891,390.94105020891,410.317877570291,380.317877570291,388.317877570291,385.317877570291,403.317877570291,360.317877570291,335.317877570291,381.317877570291,336.317877570291,379.260832481831,323.260832481831,362.260832481831,316.260832481831,386.260832481831,382.260832481831,402.260832481831,399.260832481831,402.52476274703,394.52476274703,388.52476274703,379.52476274703,356.52476274703,366.52476274703,363.52476274703,337.52476274703,394.52476274703,330.304834173917,366.304834173917,388.304834173917,358.304834173917,324.304834173917,371.304834173917,320.304834173917,393.304834173917,395.304834173917,390.304834173917
364.56205020891,380.56205020891,359.56205020891,393.56205020891,376.56205020891,395.56205020891,360.56205020891,398.56205020891,391.56205020891,410.317877570291,380.317877570291,388.317877570291,385.317877570291,403.317877570291,360.317877570291,335.317877570291,381.317877570291,336.317877570291,379.865832481831,323.865832481831,362.865832481831,316.865832481831,386.865832481831,382.865832481831,402.865832481831,399.865832481831,403.16176274703,395.16176274703,389.16176274703,380.16176274703,357.16176274703,367.16176274703,364.16176274703,338.16176274703,395.16176274703,330.304834173917,366.304834173917,388.304834173917,358.304834173917,324.304834173917,371.304834173917,320.304834173917,393.304834173917,395.304834173917,390.304834173917
365.18205020891,381.18205020891,360.18205020891,394.18205020891,377.18205020891,396.18205020891,361.18205020891,399.18205020891,392.18205020891,410.334323085701,380.334323085701,388.334323085701,385.334323085701,403.334323085701,360.334323085701,335.334323085701,381.334323085701,336.334323085701,380.479832481831,324.479832481831,363.479832481831,317.479832481831,387.479832481831,383.479832481831,403.479832481831,400.479832481831,403.79076274703,395.79076274703,389.79076274703,380.79076274703,357.79076274703,367.79076274703,364.79076274703,338.79076274703,395.79076274703,330.324570030413,366.324570030413,388.324570030413,358.324570030413,324.324570030413,371.324570030413,320.324570030413,393.324570030413,395.324570030413,390.324570030413
365.196332154938,381.196332154938,360.196332154938,394.196332154938,377.196332154938,396.196332154938,361.196332154938,399.196332154938,392.196332154938,410.777799168234,380.777799168234,388.777799168234,385.777799168234,403.777799168234,360.777799168234,335.777799168234,381.777799168234,336.777799168234,381.000289318812,325.000289318812,364.000289318812,318.000289318812,388.000289318812,384.000289318812,404.000289318812,401.000289318812,404.39876274703,396.39876274703,390.39876274703,381.39876274703,358.39876274703,368.39876274703,365.39876274703,339.39876274703,396.39876274703,331.108570030413,367.108570030413,389.108570030413,359.108570030413,325.108570030413,372.108570030413,321.108570030413,394.108570030413,396.108570030413,391.108570030413
365.196332154938,381.196332154938,360.196332154938,394.196332154938,377.196332154938,396.196332154938,361.196332154938,399.196332154938,392.196332154938,410.777799168234,380.777799168234,388.777799168234,385.777799168234,403.777799168234,360.777799168234,335.777799168234,381.777799168234,336.777799168234,381.000289318812,325.000289318812,364.000289318812,318.000289318812,388.000289318812,384.000289318812,404.000289318812,401.000289318812,405.03276274703,397.03276274703,391.03276274703,382.03276274703,359.03276274703,369.03276274703,366.03276274703,340.03276274703,397.03276274703,331.878570030413,367.878570030413,389.878570030413,359.878570030413,325.878570030413,372.878570030413,321.878570030413,394.878570030413,396.878570030413,391.878570030413
365.21229472262,381.21229472262,360.21229472262,394.21229472262,377.21229472262,396.21229472262,361.21229472262,399.21229472262,392.21229472262,410.799335356078,380.799335356078,388.799335356078,385.799335356078,403.799335356078,360.799335356078,335.799335356078,381.799335356078,336.799335356078,381.023324713983,325.023324713983,364.023324713983,318.023324713983,388.023324713983,384.023324713983,404.023324713983,401.023324713983,405.63276274703,397.63276274703,391.63276274703,382.63276274703,359.63276274703,369.63276274703,366.63276274703,340.63276274703,397.63276274703,332.538570030413,368.538570030413,390.538570030413,360.538570030413,326.538570030413,373.538570030413,322.538570030413,395.538570030413,397.538570030413,392.538570030413
365.83429472262,381.83429472262,360.83429472262,394.83429472262,377.83429472262,396.83429472262,361.83429472262,399.83429472262,392.83429472262,410.818315106949,380.818315106949,388.818315106949,385.818315106949,403.818315106949,360.818315106949,335.818315106949,381.818315106949,336.818315106949,381.048046999164,325.048046999164,364.048046999164,318.048046999164,388.048046999164,384.048046999164,404.048046999164,401.048046999164,406.039753322051,398.039753322051,392.039753322051,383.039753322051,360.039753322051,370.039753322051,367.039753322051,341.039753322051,398.039753322051,332.948304961739,368.948304961739,390.948304961739,360.948304961739,326.948304961739,373.948304961739,322.948304961739,395.948304961739,397.948304961739,392.948304961739
366.43429472262,382.43429472262,361.43429472262,395.43429472262,378.43429472262,397.43429472262,362.43429472262,400.43429472262,393.43429472262,410.818315106949,380.818315106949,388.818315106949,385.818315106949,403.818315106949,360.818315106949,335.818315106949,381.818315106949,336.818315106949,381.048046999164,325.048046999164,364.048046999164,318.048046999164,388.048046999164,384.048046999164,404.048046999164,401.048046999164,406.039753322051,398.039753322051,392.039753322051,383.039753322051,360.039753322051,370.039753322051,367.039753322051,341.039753322051,398.039753322051,332.948304961739,368.948304961739,390.948304961739,360.948304961739,326.948304961739,373.948304961739,322.948304961739,395.948304961739,397.948304961739,392.948304961739
367.06629472262,383.06629472262,362.06629472262,396.06629472262,379.06629472262,398.06629472262,363.06629472262,401.06629472262,394.06629472262,410.833379952976,380.833379952976,388.833379952976,385.833379952976,403.833379952976,360.833379952976,335.833379952976,381.833379952976,336.833379952976,381.066054782719,325.066054782719,364.066054782719,318.066054782719,388.066054782719,384.066054782719,404.066054782719,401.066054782719,406.059224195759,398.059224195759,392.059224195759,383.059224195759,360.059224195759,370.059224195759,367.059224195759,341.059224195759,398.059224195759,332.96762555868,368.96762555868,390.96762555868,360.96762555868,326.96762555868,373.96762555868,322.96762555868,395.96762555868,397.96762555868,392.96762555868
367.517105151536,383.517105151536,362.517105151536,396.517105151536,379.517105151536,398.517105151536,363.517105151536,401.517105151536,394.517105151536,411.248322315435,381.248322315435,389.248322315435,386.248322315435,404.248322315435,361.248322315435,336.248322315435,382.248322315435,337.248322315435,381.693054782719,325.693054782719,364.693054782719,318.693054782719,388.693054782719,384.693054782719,404.693054782719,401.693054782719,406.088338563837,398.088338563837,392.088338563837,383.088338563837,360.088338563837,370.088338563837,367.088338563837,341.088338563837,398.088338563837,333.37499698359,369.37499698359,391.37499698359,361.37499698359,327.37499698359,374.37499698359,323.37499698359,396.37499698359,398.37499698359,393.37499698359
367.517105151536,383.517105151536,362.517105151536,396.517105151536,379.517105151536,398.517105151536,363.517105151536,401.517105151536,394.517105151536,411.248322315435,381.248322315435,389.248322315435,386.248322315435,404.248322315435,361.248322315435,336.248322315435,382.248322315435,337.248322315435,382.429054782719,326.429054782719,365.429054782719,319.429054782719,389.429054782719,385.429054782719,405.429054782719,402.429054782719,406.088338563837,398.088338563837,392.088338563837,383.088338563837,360.088338563837,370.088338563837,367.088338563837,341.088338563837,398.088338563837,333.37499698359,369.37499698359,391.37499698359,361.37499698359,327.37499698359,374.37499698359,323.37499698359,396.37499698359,398.37499698359,393.37499698359
